t f
10.325 0.017170348111290843
10.328125 0.019848271855754468
10.33125 0.02232046102994656
10.334375 0.024597407117960244
10.3375 0.026689342582341475
10.340625 0.02860622159156613
10.34375 0.03035770403112704
10.346875 0.03195314219280079
10.35 0.03340157030520242
10.353125 0.03471169651055272
10.35625 0.03589189723374267
10.359375 0.03695021357196027
10.3625 0.037894349860430804
10.365625 0.03873167378751757
10.36875 0.03946921842008515
10.371875 0.04011368537839242
10.375 0.04067144961792754
10.378125 0.041148565121385865
10.38125 0.04155077173187043
10.384375 0.041883502805723935
10.3875 0.04215189360307584
10.390625 0.04236079032080698
10.39375 0.04251475958443343
10.396875 0.04261809837673257
10.4 0.0426748442456081
10.403125 0.042688785726167126
10.40625 0.04266347290145988
10.409375 0.04260222799341507
10.4125 0.042508155979338234
10.415625 0.042384155099529544
10.41875 0.04223292726815742
10.421875 0.042056988309319206
10.425 0.04185867797350199
10.428125 0.04164016972036275
10.43125 0.04140348022697465
10.434375 0.04115047859796577
10.4375 0.04088289525871892
10.440625 0.0406023305194743
10.44375 0.040310262796933345
10.446875 0.04000805648181701
10.45 0.03969696945856673
10.453125 0.03937816026006707
10.45625 0.03905269487289277
10.459375 0.03872155318750956
10.4625 0.03838563509943358
10.465625 0.038045766271410035
10.46875 0.0377027035593039
10.471875 0.03735714011793721
10.475 0.037009710189942924
10.478125 0.0366609935932927
10.48125 0.03631151991842518
10.484375 0.03596177244503782
10.4875 0.03561219179429793
10.490625 0.035263179325880224
10.49375 0.03491510029484163
10.496875 0.03456828677976471
10.5 0.03422304039485508
10.503125 0.03387963479969596
10.50625 0.03353831801594537
10.509375 0.03319931456565346
10.5125 0.0328628274410585
10.515625 0.032529039917080387
10.51875 0.03219811721715152
10.521875 0.031870208042712664
10.525 0.031545445975834405
10.528125 0.031223950764402503
10.53125 0.03090582949779159
10.534375 0.03059117768284865
10.5375 0.030280080226311377
10.540625 0.029972612331698453
10.54375 0.029668840318004173
10.546875 0.029368822365790567
10.55 0.029072609196913023
10.553125 0.028780244693951688
10.55625 0.028491766463620758
10.559375 0.02820720635029022
10.5625 0.027926590902201287
10.565625 0.027649941796917668
10.56875 0.02737727622708842
10.571875 0.02710860725258335
10.575 0.026843944120242286
10.578125 0.026583292555301424
10.58125 0.026326655026902467
10.584375 0.026074030989880953
10.5875 0.025825417105408897
10.590625 0.025580807442658525
10.59375 0.02534019366253647
10.596875 0.025103565186435167
10.6 0.02487090935048852
10.603125 0.024642211546951464
10.60625 0.02441745535452048
10.609375 0.024196622658160135
10.6125 0.023979693759139532
10.615625 0.023766647477478343
10.61875 0.023557461245967668
10.621875 0.02335211119856173
10.625 0.02315057225065231
10.628125 0.022952818176139523
10.63125 0.022758821677293102
10.634375 0.02256855445184142
10.6375 0.02238198725460309
10.640625 0.02219908995623296
10.64375 0.02201983159803428
10.646875 0.02184418044401834
10.65 0.021672104030048777
10.653125 0.0215035692101013
10.65625 0.021338542200908573
10.659375 0.021176988623148384
10.6625 0.021018873542168928
10.665625 0.020864161505714626
10.66875 0.020712816579865123
10.671875 0.02056480238464797
10.675 0.020420082126484034
10.678125 0.0202786186301466
10.68125 0.020140374369471956
10.684375 0.020005311496328334
10.6875 0.019873391868568294
10.690625 0.019744577076969735
10.69375 0.019618828470850065
10.696875 0.01949610718307747
10.7 0.01937637415333542
10.703125 0.0192595901512676
10.70625 0.01914571579800689
10.709375 0.01903471158708173
10.7125 0.01892653790461651
10.715625 0.01882115504852001
10.71875 0.018718523246417988
10.721875 0.018618602673736946
10.725 0.018521353470147606
10.728125 0.018426735755478315
10.73125 0.01833470964518681
10.734375 0.018245235264740537
10.7375 0.018158272763328726
10.740625 0.018073782327041397
10.74375 0.017991724191199134
10.746875 0.017912058652182695
10.75 0.017834746078188905
10.753125 0.017759746920125982
10.75625 0.017687021720880013
10.759375 0.017616531124844986
10.7625 0.017548235886327947
10.765625 0.01748209687770419
10.76875 0.01741807509652258
10.771875 0.01735613167264184
10.775 0.017296227874443654
10.778125 0.017238325114704054
10.78125 0.017182384955630826
10.784375 0.01712836911396951
10.7875 0.017076239465244794
10.790625 0.01702595804733844
10.79375 0.01697748706442132
10.796875 0.016930788889542987
10.8 0.016885826067216447
10.803125 0.016842561316059133
10.80625 0.016800957530165094
10.809375 0.016760977780686994
10.8125 0.016722585317341245
10.815625 0.016685743568918072
10.81875 0.016650416143935507
10.821875 0.016616566830983653
10.825 0.01658415959890467
10.828125 0.016553158596372363
10.83125 0.016523528151730128
10.834375 0.016495232772369885
10.8375 0.016468237144022638
10.840625 0.016442506129922665
10.84375 0.016418004769820083
10.846875 0.016394698278997588
10.85 0.016372552046961947
10.853125 0.016351531636341912
10.85625 0.01633160278187267
10.859375 0.01631273138869637
10.8625 0.016294883531486427
10.865625 0.01627802545332637
10.86875 0.016262123564045362
10.871875 0.016247144439854606
10.875 0.016233054821767613
10.878125 0.016219821614961796
10.88125 0.016207411888134224
10.884375 0.01619579287256399
10.8875 0.016184931962089154
10.890625 0.016174796712436944
10.89375 0.0161653548414594
10.896875 0.01615657422905916
10.9 0.01614842291771708
10.903125 0.01614086911297562
10.90625 0.01613388118439451
10.909375 0.016127427666495588
10.9125 0.01612147726034782
10.915625 0.016115998835181562
10.91875 0.016110961430327968
10.921875 0.01610633425744395
10.925 0.016102086703184276
10.928125 0.01609818833209915
10.93125 0.016094608889736652
10.934375 0.016091318306275373
10.9375 0.016088286700357335
10.940625 0.0160854843832724
10.94375 0.016082881863471246
10.946875 0.016080449851368698
10.95 0.016078159264578624
10.953125 0.016075981233387562
10.95625 0.01607388710652925
10.959375 0.01607184845727975
10.9625 0.016069837089845242
10.965625 0.016067825046357623
10.96875 0.016065784613466385
10.971875 0.016063688329914356
10.975 0.016061508994079765
10.978125 0.016059219671673768
10.98125 0.01605679370387644
10.984375 0.01605420471568764
10.9875 0.016051426624335004
10.990625 0.016048433648167684
10.99375 0.016045200315359446
10.996875 0.016041701473130356
11.0 0.016037912297079012
11.003125 0.016033808300321993
11.00625 0.01602936534321574
11.009375 0.016024559642772777
11.0125 0.016019367782635234
11.015625 0.01601376672248682
11.01875 0.016007733808050855
11.021875 0.0160012467809948
11.025 0.01599428378844223
11.028125 0.01598682339316739
11.03125 0.015978844583030713
11.034375 0.015970326780924794
11.0375 0.015961249854255184
11.040625 0.0159515941246634
11.04375 0.015941340377194035
11.046875 0.015930469869897598
11.05 0.015918964342558052
11.053125 0.015906806026135093
11.05625 0.015893977651019797
11.059375 0.015880462455892964
11.0625 0.015866244195915924
11.065625 0.015851307150874135
11.06875 0.015835636132754
11.071875 0.015819216493516232
11.075 0.015802034132078816
11.078125 0.01578407550125279
11.08125 0.01576532761447304
11.084375 0.015745778051614166
11.0875 0.01572541496524834
11.090625 0.01570422708587562
11.09375 0.015682203727050273
11.096875 0.015659334790166884
11.1 0.015635610768674438
11.2 0.01439967079409338
11.4 0.009958763405717679
11.6 0.006215324485912677
11.8 0.004840024013133044
12.0 0.004620166682154454
12.2 0.004465853924886644
12.4 0.00418004683212621
12.6 0.003863273667927005
12.8 0.00357445988814005
13.0 0.0033218428657108812
