t f
10.7525 -7.51043092830823e-12
10.755 -6.444653726911867e-12
10.7575 -5.513621463455752e-12
10.76 -4.703967271726286e-12
10.7625 -3.8210681736186614e-12
10.765 -3.2806889570523836e-12
10.7675 -2.8089172126880912e-12
10.77 -2.3979222481652516e-12
10.7725 -2.039873371115341e-12
10.775 -1.6480787278540127e-12
10.7775 -1.4122144624576276e-12
10.78 -1.2066933041405992e-12
10.7825 -1.0275090368498132e-12
10.785 -8.706554445297111e-13
10.7875 -7.029982359716595e-13
10.79 -6.008757459622948e-13
10.7925 -5.11199532163738e-13
10.795 -4.3369518726042495e-13
10.7975 -3.680883039386269e-13
10.8 -2.950200777977881e-13
10.8025 -2.5042434751850693e-13
10.805 -2.129667209591467e-13
10.8075 -1.8130300960845713e-13
10.81 -1.5408902495567174e-13
10.8125 -1.2183151460555537e-13
10.815 -1.0327353431530284e-13
10.8175 -8.757009077551382e-14
10.82 -7.406600860017891e-14
10.8225 -6.210611240359815e-14
10.825 -4.9467825801543046e-14
10.8275 -4.30044137727373e-14
10.83 -3.6111485941401734e-14
10.8325 -2.9684897534180413e-14
10.835 -2.462050377761625e-14
10.8375 -2.1055451645676955e-14
10.84 -1.7488649408772862e-14
10.8425 -1.4339107480965132e-14
10.845 -1.1447432427447908e-14
10.8475 -8.654230813389126e-15
10.85 -9.356180104470491e-15
10.8525 -7.373883397653466e-15
10.855 -5.359114522384777e-15
10.8575 -4.26060598134721e-15
10.86 -5.027090277241503e-15
10.8625 -1.4277468487013379e-15
10.865 -2.51642682439431e-15
10.8675 -2.9693950273122825e-15
10.87 -2.3623335997908012e-15
10.8725 -2.7092468416578676e-16
10.875 -1.995324423646902e-15
10.8775 -5.925190282311188e-16
10.88 -1.2389780784677397e-15
10.8825 -1.7644926911062182e-15
10.885 1.1460171043700738e-18
10.8875 4.975731138222583e-16
10.89 -4.106545418490422e-16
10.8925 -5.878280948021217e-16
10.895 -5.287904342950493e-16
10.8975 -7.283844495876852e-16
10.9 0.0
10.9025 0.0
10.905 0.0
10.9075 0.0
10.91 0.0
10.9125 0.0
10.915 0.0
10.9175 0.0
10.92 0.0
10.9225 0.0
10.925 0.0
10.9275 0.0
10.93 0.0
10.9325 0.0
10.935 0.0
10.9375 0.0
10.94 0.0
10.9425 0.0
10.945 0.0
10.9475 0.0
10.95 0.0
10.9525 0.0
10.955 0.0
10.9575 0.0
10.96 0.0
10.9625 0.0
10.965 0.0
10.9675 0.0
10.97 0.0
10.9725 0.0
10.975 0.0
10.9775 0.0
10.98 0.0
10.9825 0.0
10.985 0.0
10.9875 0.0
10.99 0.0
10.9925 0.0
10.995 0.0
10.9975 0.0
11.0 0.0
11.0025 0.0
11.005 0.0
11.0075 0.0
11.01 0.0
11.0125 0.0
11.015 0.0
11.0175 0.0
11.02 0.0
11.0225 0.0
11.025 0.0
11.0275 0.0
11.03 0.0
11.0325 0.0
11.035 0.0
11.0375 0.0
11.04 0.0
11.0425 0.0
11.045 0.0
11.0475 0.0
11.05 0.0
11.0525 0.0
11.055 0.0
11.0575 0.0
11.06 0.0
11.0625 0.0
11.065 0.0
11.0675 0.0
11.07 0.0
11.0725 0.0
11.075 0.0
11.0775 0.0
11.08 0.0
11.0825 0.0
11.085 0.0
11.0875 0.0
11.09 0.0
11.0925 0.0
11.095 0.0
11.0975 0.0
11.1 1.2156319579408305e-30
