t f
10.83125 9.20060311635739e-15
10.834375 7.300422567782418e-15
10.8375 5.787655986530597e-15
10.840625 4.584378082303934e-15
10.84375 3.628115917263353e-15
10.846875 2.8688304978872593e-15
10.85 2.266478649595156e-15
10.853125 1.789045491180878e-15
10.85625 1.4109581858624737e-15
10.859375 1.1118082990564032e-15
10.8625 8.753237005741158e-16
10.865625 6.885420563646243e-16
10.86875 5.4114701228649615e-16
10.871875 4.2493555046435047e-16
10.875 3.3339100277704223e-16
10.878125 2.613410868595397e-16
10.88125 2.0468429372420774e-16
10.884375 1.6017117178142506e-16
10.8875 1.2522965817746537e-16
10.890625 9.7825718367049e-17
10.89375 7.635226141993033e-17
10.896875 5.95406774555318e-17
10.9 -0.0
10.903125 -0.0
10.90625 -0.0
10.909375 -0.0
10.9125 -0.0
10.915625 -0.0
10.91875 -0.0
10.921875 -0.0
10.925 -0.0
10.928125 -0.0
10.93125 -0.0
10.934375 -0.0
10.9375 -0.0
10.940625 -0.0
10.94375 -0.0
10.946875 -0.0
10.95 -0.0
10.953125 -0.0
10.95625 -0.0
10.959375 -0.0
10.9625 -0.0
10.965625 -0.0
10.96875 -0.0
10.971875 -0.0
10.975 -0.0
10.978125 -0.0
10.98125 -0.0
10.984375 -0.0
10.9875 -0.0
10.990625 -0.0
10.99375 -0.0
10.996875 -0.0
11.0 -0.0
11.003125 -0.0
11.00625 -0.0
11.009375 -0.0
11.0125 -0.0
11.015625 -0.0
11.01875 -0.0
11.021875 -0.0
11.025 -0.0
11.028125 -0.0
11.03125 -0.0
11.034375 -0.0
11.0375 -0.0
11.040625 -0.0
11.04375 -0.0
11.046875 -0.0
11.05 -0.0
11.053125 -0.0
11.05625 -0.0
11.059375 -0.0
11.0625 -0.0
11.065625 -0.0
11.06875 -0.0
11.071875 -0.0
11.075 -0.0
11.078125 -0.0
11.08125 -0.0
11.084375 -0.0
11.0875 -0.0
11.090625 -0.0
11.09375 -0.0
11.096875 -0.0
11.1 -0.0
11.2 -0.0
11.4 -0.0
11.6 -0.0
11.8 -0.0
12.0 -0.0
12.2 -0.0
12.4 -0.0
12.6 -0.0
12.8 -0.0
13.0 -0.0
